IniId,IniLeg,IniNr,IniTipo,IniTitulo,Autor,DataInicioLegislatura,DataFimLegislatura,UltimaFase,DataUltimaFase,NumEventos,NumAnexos
356714,XVII,614,Projeto de Lei,Substituição das bolsas por contratos de trabalho através da criação do Regime Jurídico do Investigador em Formação ou Iniciação Científica,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Publicação em Separata,2026-05-22,7,2
356708,XVII,610,Projeto de Lei,"Valoriza a dádiva regular de sangue através da atribuição de dias adicionais de férias, alterando o Estatuto do Dador de Sangue, o Código do Trabalho e a Lei Geral do Trabalho em Funções Públicas ",Grupos Parlamentares (G); IL; Mariana Leitão; Joana Cordeiro; Angélique Da Teresa; Carlos Guimarães Pinto; Mário Amorim Lopes; Miguel Rangel; Jorge Miguel Teixeira; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Votação na generalidade,2026-05-22,6,2
356797,XVII,625,Projeto de Lei,Alarga a competência dos julgados de paz aos processos de partilha em caso de herança indivisa,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2026-06-03,6,1
356423,XVII,529,Projeto de Lei,"Reforça a proteção social na doença oncológica, alterando o regime jurídico de proteção social na eventualidade de doença",Grupos Parlamentares (G); JPP; Filipe Sousa,2025-06-03,,Retirada da iniciativa,2026-03-25,2,1
356620,XVII,586,Projeto de Lei,"Clarifica as regras de transparência da informação relativa à proveniência de donativos singulares e da angariação de fundos destinados a partidos políticos e campanhas eleitorais, alterando a Lei n.º 19/2003, de 20 de junho",Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Pedro Delgado Alves; Isabel Alves Moreira; Porfírio Silva; Rui Jorge Santos; Júlia Rodrigues; Luís Moreira Testa; Marina Gonçalves; Francisco César; Ana Bernardo; Mariana Vieira da Silva; Hugo Costa; João Torres; Sofia Pereira; Eva Cruzeiro; Patrícia Faro; André Rijo; Eurídice Pereira; Rosa Isabel Cruz; Elza Pais; Pedro Vaz,2025-06-03,,Anúncio,2026-04-29,4,1
356890,XVII,651,Projeto de Lei,"Reforça as garantias processuais, as condições de detenção e a proteção das crianças em Centros de Instalação Temporária e Espaços Equiparados",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2026-06-12,6,1
356630,XVII,588,Projeto de Lei,Assegura o acesso público à informação sobre as fontes de financiamento dos partidos políticos,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Admissão,2026-04-29,4,2
356802,XVII,627,Projeto de Lei,Reposicionamento justo na carreira docente e fim das ultrapassagens,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Discussão generalidade,2026-06-12,6,1
356975,XVII,685,Projeto de Lei,Limita a acumulação de subvenções e elimina regimes especiais de aposentação dos titulares de cargos políticos e equiparados ,Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Discussão generalidade,2026-07-03,6,1
356992,XVII,695,Projeto de Lei,Cria e implementa as Contas de Poupanças e Investimentos isentas de impostos,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Discussão generalidade,2026-07-03,6,1
356615,XVII,583,Projeto de Lei,Elevação da Povoação de Alvorninha à categoria de Vila Histórica,Grupos Parlamentares (G); PSD; CDS-PP; Hugo Soares; Hugo Patrício Oliveira; João Antunes dos Santos; Ricardo Carvalho; Célia Freire; Liliana Sousa; Dulcineia Catarina Moura; Andreia Neto; Almiro Moreira; Olga Freire; Marco Claudino; Carlos Silva Santiago; Joana Seabra; José Lago Gonçalves; Alberto Machado; Amílcar Almeida; Fernando Queiroga; Francisco Pimentel; Germana Rocha; Gonçalo Dinis Capitão; Gonçalo Lage; Hernâni Dias; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Admissão,2026-04-23,4,2
356635,XVII,592,Projeto de Lei,"Reforça o regime de direitos dos profissionais da Guarda Nacional Republicana e de participação das respetivas associações representativas (Primeira alteração à Lei n.º 39/2004, de 18 de agosto, terceira alteração à Lei n.º 63/2007, de 6 de novembro e primeira alteração ao Decreto–Lei nº 233/2008, de 2 de dezembro que regulamenta o exercício do direito de associação pelos profissionais da GNR)
",Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Publicação em Separata,2026-05-12,5,1
356657,XVII,597,Projeto de Lei,Isenção fiscal sobre a pensão de alimentos recebida,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Anúncio,2026-05-06,4,1
356614,XVII,582,Projeto de Lei,Cria o regime jurídico da atividade de produção e disponibilização de água para reutilização no âmbito dos sistemas multimunicipais,Grupos Parlamentares (G); PS; Pedro Vaz; Luís Graça; André Pinotes Batista; Eva Cruzeiro; Hernâni Loureiro; Hugo Costa; José Carlos Barbosa; Luís Moreira Testa; Miguel Matos; Sofia Andrade,2025-06-03,,Admissão,2026-04-23,4,1
356637,XVII,594,Projeto de Lei,Aprova o estatuto da condição policial,Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Publicação em Separata,2026-05-12,5,1
356885,XVII,648,Projeto de Lei,Cria a Prestação Social Única (PSU) para a erradicação da pobreza em Portugal,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Discussão generalidade,2026-06-12,6,1
356963,XVII,679,Projeto de Lei,Consagra o acesso à pensão de velhice aos 65 anos ou aos 40 anos de carreira contributiva,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Discussão generalidade,2026-07-03,6,1
357001,XVII,701,Projeto de Lei,Revoga o monopólio público na gestão de resíduos ,Grupos Parlamentares (G); IL; Jorge Miguel Teixeira; Mário Amorim Lopes; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Mariana Leitão; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Anúncio,2026-07-02,4,1
356887,XVII,650,Projeto de Lei,"Proíbe a detenção de menores e reforça as garantias do procedimento de fronteira, de triagem e de asilo (Altera a Lei n.º 23/2007, de 4 de julho, e a Lei n.º 27/2008, de 30 de junho)
",Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Votação na generalidade,2026-06-12,5,1
356866,XVII,643,Projeto de Lei,Clarifica o carácter ilidível das presunções de rendimento patrimonial e estabelece garantias de proteção na unificação de prestações sociais sujeitas a condição de recursos,Grupos Parlamentares (G); JPP; Filipe Sousa,2025-06-03,,Admissão,2026-06-12,5,1
356384,XVII,9,Proposta de Resolução,"Aprova o Acordo de Parceria e Cooperação Reforçadas entre a União Europeia e os seus Estados Membros, por um lado, e a República do Quirguiz, por outro, feito em Bruxelas, em 25 de junho de 2024",Governo (V),2025-06-03,,Resolução da AR (Publicação DR),2026-05-29,9,2
356744,XVII,73,Proposta de Lei,"Autoriza o Governo a alterar o Decreto-Lei n.º 35/2019, de 11 de março, que estabelece o regime sancionatório aplicável ao exercício da atividade da pesca comercial marítima",Governo (V),2025-06-03,,Parecer da ALRAA,2026-06-03,12,2
315082,XVII,25,Projeto de Resolução,"Recomenda ao Governo que, no âmbito das comemorações dos 900 anos da Batalha de São Mamede, garanta o reforço da participação da sociedade civil, das academias, das autarquias e das escolas",Grupos Parlamentares (G); CDS-PP; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Resolução da AR (Publicação DR),2026-06-09,13,1
315089,XVII,31,Projeto de Resolução,Recomenda ao Governo a implementação urgente de um plano de ação e investimento para a prevenção e combate à violência doméstica e no namoro,Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Resolução da AR (Publicação DR),2026-07-29,13,0
356104,XVII,57,Proposta de Lei,"Procede à alteração do Decreto-Lei n.º 15/93, de 22 de janeiro e da Lei n.º 30/2000, de 29 de novembro
",Assembleia Legislativa da Região Autónoma da Madeira (M),2025-06-03,,Parecer da ALRAA,2026-03-04,10,2
356923,XVII,16,Proposta de Resolução,"Aprova o Acordo relativo ao Espaço de Aviação Comum entre a União Europeia e os seus Estados-Membros, por um lado, e a República da Arménia, por outro, feito em Bruxelas, em 15 de novembro de 2021",Governo (V),2025-06-03,,Envio INCM,2026-07-29,8,2
315105,XVII,40,Projeto de Resolução,"Recomenda ao Governo a implementação de um regime de comparticipação especial dos medicamentos, materiais e dispositivos médicos utilizados no tratamento da Epidermólise Bolhosa",Grupos Parlamentares (G); CH; Pedro Pinto; Rui Cristina; Marta Martins da Silva; Felicidade Vital; Sandra Ribeiro,2025-06-03,,Resolução da AR (Publicação DR),2026-01-27,12,0
315148,XVII,72,Projeto de Resolução,"Recomenda ao Governo a conclusão urgente das obras nas imediações envolventes do Santuário de Nossa Senhora de Aires, em Viana do Alentejo",Grupos Parlamentares (G); CH; Pedro Pinto; Patrícia Carvalho; Jorge Galveias; Daniel Teixeira; Sónia Monteiro; Rui Cardoso,2025-06-03,,Resolução (Publicação DAR),2025-12-04,12,0
315114,XVII,48,Projeto de Resolução,Recomenda ao Governo que garanta os cuidados de saúde aos doentes com epidermólise bolhosa,Grupos Parlamentares (G); PCP; Paula Santos; Alfredo Maia; Paulo Raimundo,2025-06-03,,Resolução da AR (Publicação DR),2026-01-27,12,0
315408,XVII,18,Proposta de Lei,Alteração ao código do direito de autor e dos direitos conexos ,Assembleia Legislativa da Região Autónoma dos Açores (A),2025-06-03,,Discussão generalidade,2026-01-23,7,8
315120,XVII,53,Projeto de Resolução,Recomenda ao Governo a revisão do calendário de escolha das especialidades médicas,Grupos Parlamentares (G); IL; Joana Cordeiro; Angélique Da Teresa; Carlos Guimarães Pinto; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Resolução da AR (Publicação DR),2026-07-06,12,0
315129,XVII,61,Projeto de Resolução,Pela valorização dos farmacêuticos do Serviço Nacional de Saúde,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Resolução da AR (Publicação DR),2026-07-06,12,0
315244,XVII,124,Projeto de Resolução,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",Grupos Parlamentares (G); PS; Rui Jorge Santos; Júlia Rodrigues; Luís Graça; Pedro do Carmo; Aida Carvalho; Armando Mourisco; Elza Pais,2025-06-03,,Resolução da AR (Publicação DR),2025-12-15,13,1
345971,XVII,52,Proposta de Lei,"Altera o Código de Processo Penal, a Lei n.º 112/2009, de 16 de setembro, que estabelece o regime jurídico aplicável à prevenção da violência doméstica, à proteção e à assistência das suas vítimas, e o Estatuto da Vítima, aprovado em anexo à Lei n.º 130/2015, de 4 de setembro",Governo (V),2025-06-03,,Discussão generalidade,2026-02-20,7,2
315125,XVII,57,Projeto de Resolução,Recomenda ao Governo que crie uma bolsa de formação específica destinada a médicos internos,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Resolução da AR (Publicação DR),2026-07-06,12,0
315127,XVII,59,Projeto de Resolução,Recomenda ao Governo a reposição da comparticipação do tratamento de imunoterapia específica com alergénios,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Resolução da AR (Publicação DR),2026-01-27,12,0
315198,XVII,98,Projeto de Resolução,Recomenda a criação do Programa de Alargamento da Rede de Equipamentos Sociais - Quarta Geração,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Resolução da AR (Publicação DR),2025-10-13,12,0
315177,XVII,85,Projeto de Resolução,Recomenda ao Governo finalizar o cadastro dos terrenos e incentivar o emparcelamento da propriedade rural,Grupos Parlamentares (G); IL; Mário Amorim Lopes; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Resolução da AR (Publicação DR),2025-10-13,12,0
315238,XVII,119,Projeto de Resolução,Recomenda ao Governo que crie as condições necessárias para o cumprimento interno do regulamento europeu relativo aos mercados de criptoativos,Grupos Parlamentares (G); CH; Pedro Pinto; Rui Afonso; Eduardo Teixeira; Patrícia Almeida; Francisco Gomes; João Ribeiro,2025-06-03,,Resolução da AR (Publicação DR),2026-01-16,12,1
315218,XVII,112,Projeto de Resolução,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",Grupos Parlamentares (G); PS; Ana Bernardo; Miguel Cabrita; Tiago Barbosa Ribeiro; Dália Miranda; Hugo Oliveira; Patrícia Faro; Margarida Afonso; Susana Correia; Pedro do Carmo; Eduardo Pinheiro,2025-06-03,,Resolução da AR (Publicação DR),2025-10-13,12,0
315206,XVII,105,Projeto de Resolução,Recomenda ao Governo a implementação de um Programa Nacional de Replantação e Regeneração Ecológica das Áreas Cortadas em Zonas Protegidas,Grupos Parlamentares (G); CH; Pedro Pinto; Raul Melo; Bernardo Pessanha; Rita Matias; José Dotti; Eliseu Neves,2025-06-03,,Resolução da AR (Publicação DR),2025-10-24,12,1
315502,XVII,253,Projeto de Resolução,Pelo rápido lançamento dos apoios na área do bem-estar e proteção animal previstos no Orçamento do Estado para 2025 e pela criação de gabinetes de apoio às candidaturas destinados às associações zoófilas,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2025-09-10,4,0
315917,XVII,460,Projeto de Resolução,"Recomenda ao Governo a operacionalização uniforme do «direito ao esquecimento», nos termos consagrados na Lei n.º 75/2021, de 18 de novembro",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Resolução da AR (Publicação DR),2026-02-24,11,0
315629,XVII,307,Projeto de Resolução,Recomenda a valorização profissional dos bombeiros e o reforço do investimento na proteção civil e nos corpos de bombeiros,Grupos Parlamentares (G); PS; Aida Carvalho; Ana Bernardo; André Pinotes Batista; André Rijo; António Mendonça Mendes; Armando Mourisco; Carlos Pereira; Catarina Louro; Dália Miranda; Davide Amado; Edite Estrela; Eduardo Pinheiro; Elza Pais; Eurico Brilhante Dias; Eurídice Pereira; Eva Cruzeiro; Filipe Neto Brandão; Francisco César; Frederico Francisco; Hugo Costa; Hugo Oliveira; Humberto Brito; Irene Costa; Isabel Alves Moreira; Joana Lima; João Torres; Jorge Botelho; José Carlos Barbosa; José Luís Carneiro; Júlia Rodrigues; Luís Dias; Luís Graça; Luís Moreira Testa; Marcos Perestrello; Margarida Afonso; Mariana Vieira da Silva; Marina Gonçalves; Miguel Cabrita; Miguel Matos; Nuno Fazenda; Patrícia Faro; Paulo Lopes Silva; Pedro Coimbra; Pedro Delgado Alves; Pedro do Carmo; Pedro Nuno Santos; Pedro Sousa; Pedro Vaz; Porfírio Silva; Ricardo Lima; Rosa Isabel Cruz; Rui Jorge Santos; Sandra Lopes; Sofia Andrade; Sofia Canha; Sofia Pereira; Susana Correia; Tiago Barbosa Ribeiro,2025-06-03,,Votação na generalidade,2025-09-30,6,1
315516,XVII,259,Projeto de Resolução,Recomenda ao Governo a eliminação do pagamento de portagens nos troços da A1 situados no concelho de Vila Franca de Xira,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Anúncio,2025-09-10,4,0
315857,XVII,419,Projeto de Resolução,"Comparticipação de dispositivos para autodiagnóstico de doentes submetidos a terapêutica anticoagulante oral
",Grupos Parlamentares (G); PS; Susana Correia; Mariana Vieira da Silva; Filipe Neto Brandão; Irene Costa; Sofia Andrade; Carlos Pereira; Elza Pais; Eurídice Pereira; Jorge Botelho; Ricardo Lima; Sofia Pereira; Pedro Delgado Alves,2025-06-03,,Resolução da AR (Publicação DR),2026-07-21,9,0
315648,XVII,316,Projeto de Resolução,"Suspensão do prazo de funcionamento da Comissão Parlamentar de Inquérito ao Instituto Nacional de Emergência Médica, IP",PAR (R),2025-06-03,,Resolução da AR (Publicação DR),2025-10-13,7,0
346050,XVII,525,Projeto de Resolução,Recomenda ao Governo da República a adoção de medidas urgentes de reposição das capacidades produtivas agrícolas e de apoio excecional aos agricultores afetados pelas tempestades ocorridas no final de janeiro de 2026,Grupos Parlamentares (G); JPP; Filipe Sousa,2025-06-03,,Resolução da AR (Publicação DR),2026-04-20,12,0
315563,XVII,282,Projeto de Resolução,Recomenda a rejeição da Proposta de Regulamento Chat Control ,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Apreciação,2025-09-19,5,0
335954,XVII,481,Projeto de Resolução,"Recomenda ao Governo medidas para reforçar a concorrência, a transparência e a acessibilidade no mercado do GPL engarrafado",Grupos Parlamentares (G); PSD; Hugo Soares; Paulo Lopes Marcelo; Bárbara do Amaral Correia; Hugo Patrício Oliveira; Paulo Moniz; Isabel Fernandes; Margarida Saavedra; Rui Rocha Pereira; Ana Oliveira; Ana Silveira; Firmino Ferreira; Gonçalo Valente; José Lago Gonçalves; Nuno Jorge Gonçalves; Vânia Jesus,2025-06-03,,Resolução da AR (Publicação DR),2026-04-08,11,0
315717,XVII,347,Projeto de Resolução,Recomenda a valorização da profissão de bombeiro ,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2025-10-28,6,0
315856,XVII,418,Projeto de Resolução,"Recomenda a avaliação da comparticipação de dispositivos de avanço mandibular (DAM), no Serviço Nacional de Saúde",Grupos Parlamentares (G); PS; Susana Correia; Mariana Vieira da Silva; Filipe Neto Brandão; Irene Costa; Sofia Andrade; Carlos Pereira; Elza Pais; Eurídice Pereira; Jorge Botelho; Ricardo Lima,2025-06-03,,Resolução da AR (Publicação DR),2026-07-21,9,0
315649,XVII,317,Projeto de Resolução,Pela autonomia estratégica da Europa na defesa e segurança face a ameaças externas,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Votação Deliberação,2025-12-05,5,0
315622,XVII,304,Projeto de Resolução,Recomenda ao Governo o apoio urgente e estável ao financiamento dos Estabelecimentos de Ensino Particular e Cooperativo de ensino especial,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Anúncio,2025-09-24,4,0
315882,XVII,432,Projeto de Resolução,"Recomenda a valorização da carreira de inspetor da Inspeção-Geral da Agricultura, do Mar, do Ambiente e do Ordenamento do Território",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Resolução da AR (Publicação DR),2026-06-29,9,0
315735,XVII,356,Projeto de Resolução,Recomenda ao Governo que regulamente a Lei do Direito ao Esquecimento e os seus pressupostos,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2026-01-09,6,1
315881,XVII,431,Projeto de Resolução,"Parecer sobre a Resolução legislativa do Parlamento Europeu, de 13 de novembro de 2025, sobre a alteração ao Ato Eleitoral Europeu, a fim de permitir às deputadas votar em sessão plenária, por procuração, durante a gravidez e após o parto",Comissões (C),2025-06-03,,Resolução da AR (Publicação DR),2026-01-13,9,2
315613,XVII,301,Projeto de Resolução,"Cessação de Vigência do Decreto-Lei n.º 92/2025, de 14 de agosto “Aprova o processo da primeira fase da reprivatização do capital social da TAP ― Transportes Aéreos Portugueses, SA.”
",Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Apreciação,2025-09-19,5,0
315604,XVII,299,Projeto de Resolução,Reforço dos recursos humanos nos serviços de Comportamentos Aditivos e Dependências (CAD),Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Anúncio,2025-09-24,4,0
315632,XVII,310,Projeto de Resolução,"Reforço da prevenção, denúncia e apoio especializado às vítimas de abuso sexual de menores",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Anúncio,2025-09-30,4,0
315776,XVII,367,Projeto de Resolução,Recomenda ao Governo a inclusão da Associação Évora 2027 na lista oficial das entidades culturais elegíveis para investimento por ARI,Grupos Parlamentares (G); PS; Luís Dias; Porfírio Silva; Paulo Lopes Silva; Aida Carvalho; Dália Miranda; José Carlos Barbosa; Margarida Afonso; Pedro Delgado Alves,2025-06-03,,Votação na generalidade,2026-01-23,5,0
335938,XVII,472,Projeto de Resolução,Recomenda ao Governo que condene as ameaças de anexação da Gronelândia pela administração Trump e afirme a sua solidariedade com os governos da Gronelândia e do Reino da Dinamarca ,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Resolução da AR (Publicação DR),2026-03-03,9,1
315769,XVII,365,Projeto de Resolução,Aumento do Salário Mínimo Nacional para 2026,Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Votação na generalidade,2025-12-12,6,0
